Calf ID,Strain,Day,Replicate,Plate count,Broth Enrichment
401643,9000 R2.0,15,3,0.00E+00,10
401643,9000 R2.0,16,1,0.00E+00,10
401643,9000 R2.0,16,2,0.00E+00,10
401643,9000 R2.0,16,3,0.00E+00,10
401643,9000 R2.0,17,1,0.00E+00,0
401643,9000 R2.0,17,2,0.00E+00,0
401643,9000 R2.0,17,3,0.00E+00,0
401643,9000 R2.0,18,1,0.00E+00,10
401643,9000 R2.0,18,2,0.00E+00,10
401643,9000 R2.0,18,3,0.00E+00,10
401643,9000 R2.0,20,1,3.00E+02,na
401643,9000 R2.0,20,2,0.00E+00,na
401643,9000 R2.0,20,3,1.00E+02,na
401643,9000 R2.0,22,1,4.25E+04,na
401643,9000 R2.0,22,2,2.99E+04,na
401643,9000 R2.0,22,3,4.34E+04,na
401643,9000 R2.0,24,1,3.00E+04,na
401643,9000 R2.0,24,2,3.60E+04,na
401643,9000 R2.0,24,3,4.70E+04,na
401643,9000 R2.0,25,1,8.00E+03,na
401643,9000 R2.0,25,2,2.00E+03,na
401643,9000 R2.0,25,3,6.00E+03,na
,,,,,
,,,,,
,,,,,
502139,9000 R2.0,0,1,0.00E+00,na
502139,9000 R2.0,0,2,0.00E+00,na
502139,9000 R2.0,0,3,0.00E+00,na
502139,9000 R2.0,1,1,2.90E+05,na
502139,9000 R2.0,1,2,3.10E+05,na
502139,9000 R2.0,1,3,2.70E+05,na
502139,9000 R2.0,2,1,1.60E+04,na
502139,9000 R2.0,2,2,1.80E+04,na
502139,9000 R2.0,2,3,1.80E+04,na
502139,9000 R2.0,3,1,3.40E+04,na
502139,9000 R2.0,3,2,7.30E+04,na
502139,9000 R2.0,3,3,5.60E+04,na
502139,9000 R2.0,4,1,1.67E+05,na
502139,9000 R2.0,4,2,1.97E+05,na
502139,9000 R2.0,4,3,2.01E+05,na
502139,9000 R2.0,5,1,7.20E+05,na
502139,9000 R2.0,5,2,6.10E+05,na
502139,9000 R2.0,5,3,8.10E+05,na
502139,9000 R2.0,6,1,2.00E+05,na
502139,9000 R2.0,6,2,2.30E+05,na
502139,9000 R2.0,6,3,1.70E+05,na
502139,9000 R2.0,7,1,8.70E+05,na
502139,9000 R2.0,7,2,9.20E+05,na
502139,9000 R2.0,7,3,9.40E+05,na
502139,9000 R2.0,8,1,4.46E+06,na
502139,9000 R2.0,8,2,4.95E+06,na
502139,9000 R2.0,8,3,5.15E+06,na
502139,9000 R2.0,9,1,1.30E+06,na
502139,9000 R2.0,9,2,1.40E+06,na
502139,9000 R2.0,9,3,1.60E+06,na
502139,9000 R2.0,10,1,8.00E+05,na
502139,9000 R2.0,10,2,1.30E+06,na
502139,9000 R2.0,10,3,2.40E+06,na
502139,9000 R2.0,11,1,7.00E+05,na
502139,9000 R2.0,11,2,3.00E+05,na
502139,9000 R2.0,11,3,6.00E+05,na
502139,9000 R2.0,12,1,5.00E+04,na
502139,9000 R2.0,12,2,5.00E+04,na
502139,9000 R2.0,12,3,8.00E+04,na
502139,9000 R2.0,13,1,1.56E+05,na
502139,9000 R2.0,13,2,1.73E+05,na
502139,9000 R2.0,13,3,1.98E+05,na
502139,9000 R2.0,14,1,1.00E+04,na
502139,9000 R2.0,14,2,3.00E+04,na
502139,9000 R2.0,14,3,2.00E+04,na
502139,9000 R2.0,15,1,1.20E+04,na
502139,9000 R2.0,15,2,8.00E+03,na
502139,9000 R2.0,15,3,7.00E+03,na
502139,9000 R2.0,16,1,3.60E+04,na
502139,9000 R2.0,16,2,3.60E+04,na
502139,9000 R2.0,16,3,4.30E+04,na
502139,9000 R2.0,17,1,6.70E+04,na
502139,9000 R2.0,17,2,6.20E+04,na
502139,9000 R2.0,17,3,5.40E+04,na
502139,9000 R2.0,18,1,2.00E+04,na
502139,9000 R2.0,18,2,3.00E+04,na
502139,9000 R2.0,18,3,2.00E+04,na
502139,9000 R2.0,20,1,0.00E+00,na
502139,9000 R2.0,20,2,0.00E+00,na
502139,9000 R2.0,20,3,2.00E+03,na
502139,9000 R2.0,22,1,0.00E+00,10
502139,9000 R2.0,22,2,0.00E+00,10
502139,9000 R2.0,22,3,0.00E+00,10
502139,9000 R2.0,24,1,0.00E+00,10
502139,9000 R2.0,24,2,0.00E+00,10
502139,9000 R2.0,24,3,0.00E+00,10
502139,9000 R2.0,25,1,0.00E+00,na
502139,9000 R2.0,25,2,1.00E+02,na
502139,9000 R2.0,25,3,0.00E+00,na
,,,,,
,,,,,
,,,,,
302144,9000 R2.0,0,1,0.00E+00,na
302144,9000 R2.0,0,2,0.00E+00,na
302144,9000 R2.0,0,3,0.00E+00,na
302144,9000 R2.0,1,1,2.00E+04,na
302144,9000 R2.0,1,2,1.00E+04,na
302144,9000 R2.0,1,3,3.00E+04,na
302144,9000 R2.0,2,1,1.91E+05,na
302144,9000 R2.0,2,2,1.70E+05,na
302144,9000 R2.0,2,3,2.01E+05,na
302144,9000 R2.0,3,1,1.00E+04,na
302144,9000 R2.0,3,2,4.00E+04,na
302144,9000 R2.0,3,3,3.00E+04,na
302144,9000 R2.0,4,1,1.20E+04,na
302144,9000 R2.0,4,2,1.10E+04,na
302144,9000 R2.0,4,3,6.00E+03,na
302144,9000 R2.0,5,1,1.00E+04,na
302144,9000 R2.0,5,2,1.50E+04,na
302144,9000 R2.0,5,3,1.60E+04,na
302144,9000 R2.0,6,1,1.30E+05,na
302144,9000 R2.0,6,2,1.30E+05,na
302144,9000 R2.0,6,3,1.60E+05,na
302144,9000 R2.0,7,1,5.00E+03,na
302144,9000 R2.0,7,2,6.00E+03,na
302144,9000 R2.0,7,3,1.10E+04,na
302144,9000 R2.0,8,1,4.00E+02,na
302144,9000 R2.0,8,2,2.00E+02,na
302144,9000 R2.0,8,3,1.00E+02,na
302144,9000 R2.0,9,1,3.00E+02,na
302144,9000 R2.0,9,2,6.00E+02,na
302144,9000 R2.0,9,3,8.00E+02,na
302144,9000 R2.0,10,1,7.00E+02,na
302144,9000 R2.0,10,2,9.00E+02,na
302144,9000 R2.0,10,3,6.00E+02,na
302144,9000 R2.0,11,1,6.00E+02,na
302144,9000 R2.0,11,2,5.00E+02,na
302144,9000 R2.0,11,3,5.00E+02,na
302144,9000 R2.0,12,1,2.00E+02,na
302144,9000 R2.0,12,2,0.00E+00,na
302144,9000 R2.0,12,3,2.00E+02,na
302144,9000 R2.0,13,1,2.00E+02,na
302144,9000 R2.0,13,2,1.00E+02,na
302144,9000 R2.0,13,3,3.00E+02,na
302144,9000 R2.0,14,1,1.20E+03,na
302144,9000 R2.0,14,2,2.20E+03,na
302144,9000 R2.0,14,3,1.50E+03,na
